ContactId,FirstName,LastName,FullName,DateOfBirth,Gender,EMail,Telephone,PostCode,StreetAddress,City,State,Country,CreatedOn,Loyalty Tier,Email Subscriber,Income,Occupation,CustomerSatisfaction
CNTID_5525,Sharon,Farson,Farson Sharon,12/16/2004,Female,sharon_farson@lawsondicksonandcaldwell.com,6664163885,78682,7222 Stacey Meadow,Grand Rapids,Michigan,USA,1/31/2019,medium,No,121546.6806829294,Software Engineer,medium
CNTID_5526,Jennifer,Gabbert,Jennifer vabbert,5/29/2018,Female,jennifer_gabbert@tuckerjohnsonandcox.com,377-830-5887x23610,48919,68768 Peck Ports Suite 656,Atlanta,Georgia,USA,1/31/2019,high,Yes,103400.52648309349,Software Engineer,high
CNTID_5527,Mary,Shirer,Mary Shirer,1/22/2016,Female,mary_shirer@ritterjensenandnelson.com,(550)084-2058,12021,6677 Malik Rest,Round Rock,Texas,USA,1/31/2019,medium,Yes,65001.31697899959,Teacher,medium
CNTID_5528,Betty,Cuartas,Cuartas Betty,6/3/1995,Female,betty_cuartas@collinsingramandallen.com,864.513.1667,85494,1624 Fritz Dam,Antioch,California,USA,1/31/2019,medium,Yes,89285.60683656935,Software Engineer,medium
CNTID_5529,Mary,Fabrizius,Mary Fabrizius,11/26/1986,Female,mary_fabrizius@fitzpatricksilva.com,(023)294-1141,24615,8027 Gardner Summit,Frisco,Texas,USA,1/31/2019,medium,No,103739.9198419084,Teacher,medium
CNTID_5530,Betty,Piantanida,Betty Piantanida,2/9/1974,Female,betty_piantanida@morenotaylor.com,300-451-6637x36782,22679,42803 Austin Court,San Angelo,Texas,USA,1/31/2019,medium,No,99263.10394132516,Teacher,medium
CNTID_5531,Sharon,Duchemin,Sharon Duchemin,10/8/2013,Female,sharon_duchemin@berryelliott.com,(934)832-6342x3047,47255,6481 John Court,Dayton,Ohio,USA,1/31/2019,high,No,24635.876210473067,Software Engineer,high
CNTID_5532,Margaret,Poythress,Poythress Margaret,11/9/1980,Female,margaret_poythress@simpsoncombs.com,672-820-1278x12004,28100,577 Smith Street,St. Louis,Missouri,USA,1/31/2019,medium,Yes,47096.692983863766,Teacher,medium
CNTID_5533,Sharon,Grundy,Sharon Grundy,5/25/1992,Female,sharon_grundy@westjohnson.com,001-738-872-3069x691,75871,4505 Sandra Curve,Chesapeake,Virginia,USA,1/31/2019,medium,No,34753.168470147844,Teacher,medium
CNTID_5534,Karen,Sahlberg,Karen Sahlberg,8/26/1982,Female,karen_sahlberg@leonardrojas.com,504.411.0917x459,32683,7413 Rachel Overpass Apt. 641,Pomona,California,USA,1/31/2019,high,Yes,210685.94567631735,Software Engineer,high
CNTID_5535,Kimberly,Ruyes,Kimberly Ruyes,9/1/2008,Female,kimberly_ruyes@flynnlee.com,001-784-602-0646x8710,89781,7897 Danielle Lights Apt. 750,Lafayette,Louisiana,USA,1/31/2019,medium,No,52456.186861240705,Teacher,medium
CNTID_5536,Helen,Backous,Backous Helen,11/19/1989,Female,helen_backous@joneslee.com,630-665-0990,23771,2074 Sheila Park,Torrance,California,USA,1/31/2019,low,No,153547.6386905366,Software Engineer,low
CNTID_5537,Barbara,Tengan,Barbara Tengan,12/23/1977,Female,barbara_tengan@bradleyellisandeaton.com,(315)811-9032x7484,60924,21688 Freeman Manor Apt. 830,Long Beach,California,USA,1/31/2019,medium,No,103369.43897328156,Software Engineer,low
CNTID_5538,Laura,Mcnew,Laura Mcaew,7/8/1974,Female,laura_mcnew@shermancharlesandwilliams.com,001-992-418-2118x34086,42846,2254 Lawson Rapid Apt. 144,Pittsburgh,Pennsylvania,USA,1/31/2019,medium,No,40858.58135307867,Investment Banking,low
CNTID_5539,Maria,Pomeroy,Maria Pomeroy,5/5/2006,Female,maria_pomeroy@barnettllc.com,001-687-634-2389x4348,79271,011 Reeves Cape,San Angelo,Texas,USA,1/31/2019,medium,No,20000.0,Teacher,medium
CNTID_5540,Betty,Peralto,Betty Peralto,7/25/2002,Female,betty_peralto@lewiswebbandhancock.com,654-292-5434x965,86098,05169 Elliott Track Apt. 361,Springfield,Illinois,USA,1/31/2019,low,Yes,136134.57373929306,Teacher,medium
CNTID_5541,Dorothy,Pettinger,Dorothy Pettinger,5/30/1992,Female,dorothy_pettinger@sandersplc.com,343.041.5623,90820,061 Cunningham Prairie,New Orleans,Louisiana,USA,1/31/2019,medium,No,93459.97818645787,Teacher,medium
CNTID_5542,Kimberly,Tatton,Kimberly Tatton,10/21/1984,Female,kimberly_tatton@nixonmillerandhenson.com,001-828-491-5003x8146,74708,74900 Beth Garden Suite 656,Oakland,California,USA,1/31/2019,medium,No,60404.21784898384,Teacher,medium
CNTID_5543,Linda,Saffo,Linda Saffo,3/25/1981,Female,linda_saffo@hillllc.com,474-866-6374x507,42892,9361 Brittany Spring Apt. 189,El Monte,California,USA,1/31/2019,medium,No,78634.22467371577,Software Engineer,low
CNTID_5544,Michelle,Zipay,Mvchelle Zipay,3/2/2008,Female,michelle_zipay@smithgraves.com,001-192-505-4097,60559,609 Richard Common,Davenport,Iowa,USA,1/31/2019,medium,No,107955.571726561,Teacher,medium
CNTID_5545,Susan,Snipes,Snipes Susan,4/13/1975,Female,susan_snipes@riverallc.com,(015)266-3440x796,46771,5024 Watson Avenue,Allentown,Pennsylvania,USA,1/31/2019,medium,No,64418.30681661276,Teacher,medium
CNTID_5546,Nancy,Pexsa,Nancy Pexsa,3/22/1970,Female,nancy_pexsa@mendozainc.com,462-133-7616x78733,29773,362 Jennifer Trail Apt. 374,Pomona,California,USA,1/31/2019,medium,No,88182.64288995054,Teacher,low
CNTID_5547,Jennifer,Millora,Jelnifer Millora,3/3/1974,Female,jennifer_millora@westhoganandgonzales.com,851.612.9231x39553,58294,8198 Ashley Tunnel Apt. 569,Santa Clara,California,USA,1/31/2019,high,Yes,167970.88535794336,Software Engineer,high
CNTID_5548,Carol,Friskney,Carol Friskney,7/24/1989,Female,carol_friskney@ramosaguilarandlevy.com,724.189.0981x4153,86271,35677 Matthew Lock Suite 247,Anchorage,Alaska,USA,1/31/2019,low,No,213295.44040567992,Software Engineer,low
CNTID_5549,Donna,Gaede,Donna Gaede,11/15/1992,Female,donna_gaede@jonessalinas.com,7948784642,53970,9970 Kenneth Light Apt. 298,New York,New York,USA,1/31/2019,medium,No,45288.24540905561,Teacher,medium
CNTID_5550,Patricia,Pemelton,Patricia Pemelton,2/13/1993,Female,patricia_pemelton@bonillafordandhowell.com,(023)930-5795x583,90640,9685 Shepherd Crossroad Apt. 449,Glendale,Arizona,USA,1/31/2019,medium,No,74654.98632123494,Software Engineer,medium
CNTID_5551,Helen,Leisner,Helen Leisner,8/29/2006,Female,helen_leisner@williamsandsons.com,(561)928-1175,17469,4181 Martin Fork,San Diego,California,USA,1/31/2019,medium,No,20668.561038139946,Teacher,medium
CNTID_5552,Betty,Bompiani,Betty Bompiani,7/4/2016,Female,betty_bompiani@maldonadoltd.com,805-715-3401x528,62276,189 Peters Route,Everett,Washington,USA,1/31/2019,medium,Yes,24623.66432457866,Software Engineer,high
CNTID_5553,Michelle,Haya,Michelle Haya,12/1/1984,Female,michelle_haya@reyesgray.com,765.662.7978x808,55967,75398 Michael Fords Apt. 121,Riverside,California,USA,1/31/2019,medium,No,90344.74422122377,Teacher,medium
CNTID_5554,Patricia,Ryberg,Pitricia Ryberg,5/16/2009,Female,patricia_ryberg@sharpgroup.com,(718)696-3319,54034,66509 Christopher Flat Suite 761,Davie,Florida,USA,1/31/2019,medium,Yes,109344.2190379195,Software Engineer,high
CNTID_5555,Jennifer,Krasner,Jennifer Krasner,7/13/1984,Female,jennifer_krasner@johnsonvaldezandolson.com,844-081-7367x428,65748,60258 Julia Springs Suite 928,Berkeley,California,USA,1/31/2019,medium,No,64269.36109632749,Teacher,medium
CNTID_5556,Donna,Boyens,Donna Boyens,7/20/2001,Female,donna_boyens@herreraplc.com,(867)976-6705,48895,34924 Prince Drives,Santa Ana,California,USA,1/31/2019,low,Yes,100000.0,Software Engineer,low
CNTID_5557,Michelle,Schwipps,Michelle Schwipps,4/21/1992,Female,michelle_schwipps@johnsonnewtonanddavis.com,415-427-7321x63619,18422,06762 Henry Springs,League City,Texas,USA,1/31/2019,medium,Yes,52020.742273186326,Teacher,high
CNTID_5558,Mary,Fukumoto,Fukumoto Mary,11/6/1975,Female,mary_fukumoto@smithwadeandlee.com,478.234.6066x125,81262,93516 Poole Course Suite 206,Davie,Florida,USA,1/31/2019,medium,No,35235.05320164484,Teacher,high
CNTID_5559,Donna,Maize,Donna Maize,9/1/1984,Female,donna_maize@watsonsilvaandreynolds.com,151-007-6854x50489,16940,59814 April Divide Suite 828,Ontario,California,USA,1/31/2019,medium,No,61422.081000323175,Software Engineer,low
CNTID_5560,Michelle,Forshey,Michelle Forshey,12/17/1968,Female,michelle_forshey@rubioalvarado.com,5841686739,80707,629 Barnes River Apt. 017,Lubbock,Texas,USA,1/31/2019,low,No,147544.18700239013,Teacher,low
CNTID_5561,Lisa,Trisdale,Lisa Trisdale,11/16/1999,Female,lisa_trisdale@hudsonbaxter.com,001-916-362-5651,85529,3169 Burke Burg Suite 087,Tuscaloosa,Alabama,USA,1/31/2019,medium,No,55534.07959360072,Teacher,medium
CNTID_5562,Kimberly,Blessing,Kimberly Blessing,11/9/2018,Female,kimberly_blessing@smithrusso.com,(921)468-3946x306,87593,31366 Hernandez Trail,Vancouver,Washington,USA,1/31/2019,medium,No,70024.15916824341,Teacher,medium
CNTID_5563,Jennifer,Grzesik,Grzesik Jennifer,4/21/2011,Female,jennifer_grzesik@penaandsons.com,001-405-207-5046x01588,98356,92198 Lauren Mission Apt. 744,Lakewood,Colorado,USA,1/31/2019,low,No,168058.0258984991,Teacher,medium
CNTID_5564,Jennifer,Nairn,Jennifer Nairn,9/18/1998,Female,jennifer_nairn@richardsonballandtorres.com,001-686-094-0863x5229,11445,9013 Willis Fork,Visalia,California,USA,1/31/2019,low,No,160235.42882772384,Software Engineer,low
CNTID_5565,Dorothy,Panning,Dorothy Panning,7/16/1974,Female,dorothy_panning@webbgonzalez.com,394-323-0788x917,79028,583 Espinoza Ferry Suite 604,Anaheim,California,USA,1/31/2019,low,Yes,294211.87442920357,Investment Banking,low
CNTID_5566,Sharon,Chaples,Slaron Chaples,6/23/2010,Female,sharon_chaples@saundersstoneandhardy.com,456-329-9886x6814,18369,9296 Miranda Fords Apt. 809,Clearwater,Florida,USA,1/31/2019,medium,No,40394.613463845366,Software Engineer,high
CNTID_5567,Ruth,Hoose,Ruth Hoose,2/8/2000,Female,ruth_hoose@wrightkellyandmoss.com,753.561.7208,69264,590 Torres Terrace,Birmingham,Alabama,USA,1/31/2019,medium,No,88082.47232111232,Software Engineer,low
CNTID_5568,Mary,Delnero,Mary Delnero,3/17/1993,Female,mary_delnero@tranplc.com,001-123-321-9404x3108,70302,2340 Amy Fields Suite 414,Richardson,Texas,USA,1/31/2019,medium,Yes,20000.0,Software Engineer,medium
CNTID_5569,Lisa,Macho,Lisa Macho,7/16/1981,Female,lisa_macho@hudsonfuller.com,(604)503-5848x3155,32104,376 Michael Cliff Apt. 744,McAllen,Texas,USA,1/31/2019,low,No,161028.18704854712,Teacher,low
CNTID_5570,Susan,Stumpe,Susan Stumpe,4/2/1995,Female,susan_stumpe@millerlyons.com,963.074.2159x5341,17124,975 Brittany Ports Suite 899,Elgin,Illinois,USA,1/31/2019,low,Yes,336494.6251120342,Investment Banking,low
CNTID_5571,Sandra,Murfin,Sandra Murfin,1/28/1997,Female,sandra_murfin@macdonaldplc.com,268-746-7160,84670,530 Allison Locks,Corona,California,USA,1/31/2019,medium,No,20000.0,Software Engineer,low
CNTID_5572,Jennifer,Towsley,Jennvfer Towsley,6/24/2012,Female,jennifer_towsley@roywilliamsandlewis.com,707-612-3224,61401,832 Novak Flats Suite 231,Newport News,Virginia,USA,1/31/2019,medium,No,33252.667257899564,Teacher,medium
CNTID_5573,Carol,Neeley,Carol Neeley,9/3/1990,Female,carol_neeley@callahanevansandsmith.com,374-208-1662,11685,62243 Jill Lodge,Overland Park,Kansas,USA,1/31/2019,medium,Yes,29700.14217698027,Teacher,high
CNTID_5574,Barbara,Blakeborough,Berbara Blakeborough,2/16/2006,Female,barbara_blakeborough@kochllc.com,(718)760-3418,29948,7451 Carol Points Apt. 577,Bellevue,Washington,USA,1/31/2019,low,No,147142.02340491538,Teacher,medium
CNTID_5575,Michelle,Robidoux,Michelle Robidoux,7/11/2017,Female,michelle_robidoux@rodriguezgroup.com,291-391-2987x61616,32046,9672 Miller Courts,Indianapolis,Indiana,USA,1/31/2019,medium,No,78327.27180598614,Teacher,high
CNTID_5576,Helen,Almarza,Helen Almarza,10/13/2004,Female,helen_almarza@carterbeanandrodriguez.com,(892)252-0738x7993,53352,391 Angela Forks Apt. 650,Fremont,California,USA,1/31/2019,low,Yes,158120.91676656596,Software Engineer,low
CNTID_5577,Carol,Guerrido,Carol Guerrido,1/21/1979,Female,carol_guerrido@burnsltd.com,770-753-5345x0115,54164,617 Selena Islands Apt. 009,Columbia,South Carolina,USA,1/31/2019,medium,No,80513.020483518,Teacher,medium
CNTID_5578,Betty,Juran,Juran Betty,6/18/1993,Female,betty_juran@cooperdiazandbrown.com,6972766969,52785,6246 Martinez Lodge Apt. 036,Minneapolis,Minnesota,USA,1/31/2019,medium,No,61214.37322951407,Teacher,high
CNTID_5579,Barbara,Barlau,Barbara Barlau,8/17/1998,Female,barbara_barlau@barrltd.com,001-313-675-0700x2955,68637,69440 Adam Vista Apt. 077,Arvada,Colorado,USA,1/31/2019,medium,No,63975.922113415116,Teacher,medium
CNTID_5580,Laura,Bratek,Lgura Bratek,12/6/2004,Female,laura_bratek@frazierjacobson.com,520-655-1278,72044,767 Hancock Circle,South Bend,Indiana,USA,1/31/2019,medium,Yes,126223.74375438766,Software Engineer,high
CNTID_5581,Kimberly,Edler,Kimbeply Edler,8/13/2016,Female,kimberly_edler@warrenltd.com,931.755.2363,75796,129 Carla Valley Suite 663,Bakersfield,California,USA,1/31/2019,medium,Yes,20000.0,Teacher,high
CNTID_5582,Carol,Craighead,Carol Craighead,12/4/2005,Female,carol_craighead@birdandsons.com,(736)291-7133x279,99456,08376 Jeremy Plaza,Fort Collins,Colorado,USA,1/31/2019,medium,No,70231.97527449077,Teacher,medium
CNTID_5583,Nancy,Brenner,Nancs Brenner,6/6/1986,Female,nancy_brenner@hardingmckinney.com,488-543-0293,19445,323 Haley Curve,Worcester,Massachusetts,USA,1/31/2019,high,No,100591.82736929512,Software Engineer,medium
CNTID_5584,Michelle,Eichorn,Michelle Eichorn,9/14/2011,Female,michelle_eichorn@johnsonjohnsonandthompson.com,380.398.0016,73663,6064 Hines Street,Salt Lake City,Utah,USA,1/31/2019,medium,No,34671.086324767166,Teacher,medium
CNTID_5585,Karen,Demonte,Demonte Karen,8/12/1986,Female,karen_demonte@sandovalrobertsonandstewart.com,157-389-4158,79536,993 Clark Shoals,Athens,Georgia,USA,1/31/2019,medium,Yes,128846.51342474144,Teacher,high
CNTID_5586,Nancy,Stoltzfus,Nancy Stoltzfus,6/19/2018,Female,nancy_stoltzfus@pierceinc.com,623-753-7080x743,28003,7710 Garcia Ranch Apt. 626,Greensboro,North Carolina,USA,1/31/2019,low,No,181069.09274298526,Software Engineer,low
CNTID_5587,Sharon,Swinton,Sparon Swinton,9/6/1985,Female,sharon_swinton@parksgroup.com,258-962-3008x33933,79924,5344 Lee Route Apt. 338,Lincoln,Nebraska,USA,1/31/2019,low,No,156629.21839878525,Teacher,low
CNTID_5588,Michelle,Mayans,Michelle Mayans,1/20/1971,Female,michelle_mayans@cruzmooreandpaul.com,045-763-3051,46404,308 Villarreal Shore Suite 008,Detroit,Michigan,USA,1/31/2019,low,No,202640.1871562975,Software Engineer,low
CNTID_5589,Betty,Meigs,Betty Meigs,6/30/1976,Female,betty_meigs@thomasllc.com,664.322.9799x90058,44778,33583 Ricardo Meadow Apt. 922,Fontana,California,USA,1/31/2019,medium,No,20000.0,Software Engineer,low
CNTID_5590,Patricia,Turro,Paoricia Turro,12/28/2011,Female,patricia_turro@mooremedina.com,(200)542-9249x47397,69430,17812 Norris Inlet Suite 448,Hampton,Virginia,USA,1/31/2019,high,Yes,226991.43203658925,Software Engineer,high
CNTID_5591,Barbara,Patch,Barbara Patch,8/17/1971,Female,barbara_patch@adamssimmons.com,464-570-2863x673,12596,7734 Thomas Passage,Huntington Beach,California,USA,1/31/2019,medium,Yes,48205.68739928925,Teacher,medium
CNTID_5592,Barbara,Marcinkowski,Barbara Marcinkowski,9/30/2005,Female,barbara_marcinkowski@robertspetersonandrobinson.com,383-694-9588x8706,17364,52102 Michael Gardens,Arvada,Colorado,USA,1/31/2019,medium,No,92194.93797571461,Software Engineer,low
CNTID_5593,Carol,Borr,Carol Borr,3/26/1975,Female,carol_borr@penningtonmcculloughandhutchinson.com,341.714.5556,20695,8497 Patrick Inlet Suite 485,Lakewood ,New Jersey,USA,1/31/2019,medium,No,128222.99404669835,Teacher,medium
CNTID_5594,Donna,Plotz,Donna Plotz,2/4/1991,Female,donna_plotz@williamscastillo.com,(755)115-9812,23553,90062 Medina Flat Apt. 774,North Las Vegas,Nevada,USA,1/31/2019,medium,No,32083.000178957587,Software Engineer,medium
CNTID_5595,Linda,Schou,Schou Linda,10/21/2006,Female,linda_schou@watsonhowardandpatel.com,(369)580-2213x15237,98731,508 Krystal Mission,Grand Prairie,Texas,USA,1/31/2019,medium,No,20000.0,Teacher,low
CNTID_5596,Linda,Arfman,Linda Arfman,10/20/2012,Female,linda_arfman@bowmanplc.com,001-668-727-8877x30387,38277,5302 West Summit Apt. 760,West Covina,California,USA,1/31/2019,medium,Yes,69960.60387432046,Teacher,medium
CNTID_5597,Elizabeth,Gallen,Elizabeth Gallen,6/14/2005,Female,elizabeth_gallen@brookscowan.com,001-349-731-5660,25741,6531 Daniel Tunnel Apt. 531,Huntsville,Alabama,USA,1/31/2019,low,Yes,123149.25365825789,Teacher,medium
CNTID_5598,Patricia,Calabro,Calabro Patricia,12/28/1980,Female,patricia_calabro@masonandsons.com,001-374-168-5223,91260,621 Kathryn Prairie,Norman,Oklahoma,USA,1/31/2019,medium,Yes,40060.65287570395,Software Engineer,medium
CNTID_5599,Sharon,Pinckard,Sharon Pinckard,4/27/2001,Female,sharon_pinckard@munozandsons.com,792-425-9888x422,74029,9297 Reid Forge Suite 452,Richmond,California,USA,1/31/2019,medium,No,20000.0,Teacher,medium
CNTID_5600,Mary,Ivaska,Ivaska Mary,4/4/1980,Female,mary_ivaska@williamsscottandhammond.com,557-900-1417x406,81334,407 Andrew Canyon,Cedar Rapids,Iowa,USA,1/31/2019,medium,No,61841.7780188724,Teacher,medium
CNTID_5601,Dorothy,Needy,Dorothy Needy,2/13/1973,Female,dorothy_needy@nicholsgroup.com,517-452-1895,31473,68416 Dickerson Locks,Corona,California,USA,1/31/2019,high,No,20000.0,Teacher,high
CNTID_5602,Lisa,Gagon,Gagon Lisa,3/14/2007,Female,lisa_gagon@hernandezllc.com,001-141-326-7816,39137,6823 Figueroa Lakes,Pueblo,Colorado,USA,1/31/2019,medium,No,117090.25265636394,Teacher,medium
CNTID_5603,Mary,Lehner,Mary Lehner,6/7/1990,Female,mary_lehner@browngarcia.com,6374294221,73615,55171 Jacob Bridge Apt. 094,Pittsburgh,Pennsylvania,USA,1/31/2019,medium,Yes,127462.99901380205,Software Engineer,high
CNTID_5604,Michelle,Taitt,Michelle Taitt,10/31/1981,Female,michelle_taitt@martininc.com,(969)471-8772x257,62015,1766 Amy Mills,Rockford,Illinois,USA,1/31/2019,medium,Yes,52872.031877607194,Teacher,high
CNTID_5605,Betty,Kelln,Betty Kelln,3/29/2005,Female,betty_kelln@valdezmorgan.com,(020)719-0209x44401,35959,22976 Griffin Isle,Eugene,Oregon,USA,1/31/2019,high,No,75997.14419057612,Software Engineer,medium
CNTID_5606,Barbara,Yeargain,Barbara Yeargain,2/2/1973,Female,barbara_yeargain@watsonltd.com,001-668-435-7970x633,96126,972 Scott Views Apt. 804,Chesapeake,Virginia,USA,1/31/2019,medium,Yes,309302.60075273365,Investment Banking,low
CNTID_5607,Carol,Rigatti,Rigatti Carol,7/2/1976,Female,carol_rigatti@changjuarez.com,001-940-667-8997x7197,28320,112 Tracy Greens Apt. 481,Tuscaloosa,Alabama,USA,1/31/2019,medium,No,55065.1566983419,Teacher,medium
CNTID_5608,Sarah,Pruden,Sarah Pruden,6/13/2012,Female,sarah_pruden@clarkgreen.com,(975)909-3009x420,59430,254 Joseph Roads Suite 852,Alexandria,Virginia,USA,1/31/2019,medium,No,98242.4206569627,Software Engineer,medium
CNTID_5609,Carol,Roark,Carol Roark,8/8/1987,Female,carol_roark@andrewsltd.com,(760)253-4342,15184,4289 Brian Circle,Concord,California,USA,1/31/2019,medium,No,54671.80007375161,Teacher,low
CNTID_5610,Margaret,Kornreich,Margaret Kornreich,8/3/1982,Female,margaret_kornreich@morsechambersandmendez.com,579.850.7838x148,88462,137 Jeff Roads Suite 953,Garden Grove,California,USA,1/31/2019,medium,Yes,46749.25441423,Software Engineer,low
CNTID_5611,Nancy,Baumhoer,Nascy Baumhoer,5/14/1975,Female,nancy_baumhoer@nguyenltd.com,776-618-7489,38975,777 White Circle Apt. 867,Huntsville,Alabama,USA,1/31/2019,medium,No,50834.92821851796,Student,medium
CNTID_5612,Margaret,Orr,Margarez Orr,5/11/2011,Female,margaret_orr@mcintyrewardandmorse.com,(966)492-1383,50365,835 Micheal Valley,Palm Bay,Florida,USA,1/31/2019,medium,No,20000.0,Software Engineer,high
CNTID_5613,Donna,Scholle,Scholle Donna,11/12/2008,Female,donna_scholle@jenkinsandsons.com,764-237-9088x714,32734,6013 Cooper Coves,Topeka,Kansas,USA,1/31/2019,medium,No,31644.415582882433,Teacher,medium
CNTID_5614,Sandra,Burfield,Sanira Burfield,6/1/1986,Female,sandra_burfield@kellypageandclark.com,839-844-8993x73300,60164,45819 Mitchell Locks Apt. 355,Cambridge,Massachusetts,USA,1/31/2019,medium,No,53883.72033745674,Teacher,medium
CNTID_5615,Donna,Trudgeon,Donna Trudgeon,5/15/1973,Female,donna_trudgeon@roachllc.com,(789)977-3599,90990,18090 Hawkins Camp,Pomona,California,USA,1/31/2019,medium,No,20000.0,Teacher,low
CNTID_5616,Margaret,Genzel,Margaret Genzel,12/8/2001,Female,margaret_genzel@huangdouglas.com,001-788-076-4331x9259,41431,122 White Underpass Suite 767,Lafayette,Louisiana,USA,1/31/2019,medium,No,21446.13159656309,Software Engineer,medium
CNTID_5617,Lisa,Mouw,Mouw Lisa,1/24/1982,Female,lisa_mouw@wrightgraves.com,878.903.7207x349,99485,575 William Meadow,Miramar,Florida,USA,1/31/2019,low,Yes,160376.72568578675,Teacher,high
CNTID_5618,Sandra,Cimeno,Cimeno Sandra,1/18/1991,Female,sandra_cimeno@schaeferhenson.com,220-216-1336,30238,87284 Megan Landing,Elizabeth,New Jersey,USA,1/31/2019,high,Yes,199085.39469750648,Software Engineer,high
CNTID_5619,Jennifer,Zener,Zener Jennifer,9/25/1975,Female,jennifer_zener@wagnerinc.com,539-337-7999,20113,27759 Gordon Prairie Apt. 771,McAllen,Texas,USA,1/31/2019,medium,No,20000.0,Software Engineer,low
CNTID_5620,Susan,Brumbelow,Susan Brumbelow,8/18/1996,Female,susan_brumbelow@petersongroup.com,001-660-398-3022x291,99414,05138 Joel Fork Suite 064,Cedar Rapids,Iowa,USA,1/31/2019,medium,No,57083.03094917363,Teacher,high
CNTID_5621,Patricia,Harrold,Harrold Patricia,1/19/2010,Female,patricia_harrold@gonzalezschmidt.com,837.329.4410,16022,92542 Ellis Trail Apt. 136,Birmingham,Alabama,USA,1/31/2019,medium,No,29252.56115822348,Software Engineer,low
CNTID_5622,Margaret,Auiles,Margaret Auiles,4/4/1997,Female,margaret_auiles@washingtoninc.com,1140338811,88717,84220 Reed Isle,Norfolk,Virginia,USA,1/31/2019,medium,Yes,61055.58548849807,Teacher,high
CNTID_5623,Linda,Monachino,Linda Monachino,7/6/2008,Female,linda_monachino@rodriguezcarlson.com,992-622-5959x91961,31105,593 Angela Pines Apt. 968,Norfolk,Virginia,USA,1/31/2019,medium,No,103406.34652803377,Software Engineer,low
CNTID_5624,Laura,Slappy,Laura Slappy,12/5/1992,Female,laura_slappy@boonellc.com,(618)284-4333x11462,88854,098 Bryan Walks Suite 479,Warren,Michigan,USA,1/31/2019,medium,No,115721.71305515461,Teacher,medium
CNTID_5625,Maria,Bowle,Maria Bowle,11/9/1981,Female,maria_bowle@chanwhiteandbishop.com,989-399-7078x88840,53534,217 Anderson Grove Apt. 524,Savannah,Georgia,USA,1/31/2019,medium,Yes,87982.87582097926,Software Engineer,medium
CNTID_5626,Patricia,Divens,Patricia Divens,1/30/1973,Female,patricia_divens@cabreraandsons.com,422-857-1814x5907,46801,61820 Ferguson Ridge,Tyler,Texas,USA,1/31/2019,medium,No,66626.10892842815,Software Engineer,low
CNTID_5627,Laura,Polidori,Laura Pvlidori,1/19/1990,Female,laura_polidori@jonesmorrison.com,306-568-2012x6943,74079,3531 Juan Mission Apt. 180,Philadelphia,Pennsylvania,USA,1/31/2019,medium,Yes,35158.791491500066,Teacher,high
CNTID_5628,Nancy,Valeriani,Nancy Valeriani,2/28/1974,Female,nancy_valeriani@grantplc.com,(347)886-0768x1517,74090,51760 Jeff Gardens Suite 480,Fort Collins,Colorado,USA,1/31/2019,medium,No,121102.32655560973,Software Engineer,medium
CNTID_5629,Sharon,Goza,Sharon Goza,2/2/1981,Female,sharon_goza@connerltd.com,046.650.2505x2971,54123,5790 Christensen Garden,Sunnyvale,California,USA,1/31/2019,medium,Yes,78634.73883149672,Software Engineer,low
CNTID_5630,Karen,Daft,Karea Daft,5/26/1973,Female,karen_daft@hernandezbarnes.com,(020)751-3854,61172,509 Karen Mall Suite 206,Newport News,Virginia,USA,1/31/2019,medium,No,41301.8102644263,Software Engineer,medium
CNTID_5631,Patricia,Dub,Patricia Dub,4/28/2004,Female,patricia_dub@scottltd.com,001-955-719-2188x611,55500,288 Hester Meadows,Detroit,Michigan,USA,1/31/2019,high,No,20000.0,Software Engineer,medium
CNTID_5632,Helen,Leconey,Leconey Helen,3/22/1980,Female,helen_leconey@waltonllc.com,681-006-7981x865,66459,01988 Margaret View,Richardson,Texas,USA,1/31/2019,medium,Yes,102161.37051325892,Software Engineer,medium
CNTID_5633,Sarah,Flourney,Sarah Flourney,5/20/1985,Female,sarah_flourney@fowlerguzmanandlee.com,(930)573-0591,29131,522 Butler Courts Suite 391,Mobile,Alabama,USA,1/31/2019,medium,No,105224.97790457011,Teacher,medium
CNTID_5634,Ruth,Simard,Ruth Simapd,8/29/2011,Female,ruth_simard@hollandllc.com,007-323-2413,12618,64731 Collier Port Apt. 560,Sterling Heights,Michigan,USA,1/31/2019,medium,No,132279.44822765433,Student,low
CNTID_5635,Patricia,Hissam,Hissam Patricia,9/26/2007,Female,patricia_hissam@martinezbrownandgates.com,982.772.6648,70937,8919 Myers Shores,Richardson,Texas,USA,1/31/2019,high,No,92479.14076762758,Software Engineer,medium
CNTID_5636,Kimberly,Koczur,Kimberly Koczur,12/23/1998,Female,kimberly_koczur@sanchezatkins.com,001-754-539-5445x56332,39310,0008 Tiffany Islands Suite 110,Salinas,California,USA,1/31/2019,medium,Yes,29507.54130703532,Teacher,medium
CNTID_5637,Sharon,Obray,Sharon Obray,12/6/1980,Female,sharon_obray@morrisgoodman.com,275.239.6509x21833,83316,754 Zachary Islands,Pembroke Pines,Florida,USA,1/31/2019,medium,No,107113.0295091726,Teacher,high
